ID,HH_ID,PERSON_NUM,PERSON_ID,HH_WEIGHT,P_WEIGHT,P_TOT_TRIPS,P_MO_TRIPS,P_NM_TRIPS,GPS_Factor,F_P_TOT_TRIPS,F_P_MO_TRIPS,F_P_NM_TRIPS,GEND,AGECAT,RACE,EDUCA,RELAT,LIC,EMPLY,WK_STAT,SEMPLY,JOBS,WK_LOC,W_GEO_ACC,W_STATE,W_REGION,W_COUNTY,W_CPA,W_MCD,W_TRACT,W_TAZ,HOURS,OCCUP,WK_MODE,WK_MODETMS,ARRV_WRK,ARRV_TMS,LV_WRK,LV_TMS,TCOMM,PARK_SUB,PARK_SUB_AMT,TRAN_SUB,TRAN_SUB_AMT,WDAY_1,WDAY_2,WDAY_3,WDAY_4,WDAY_5,WDAY_6,WDAY_7,STUDE,SCHOL,S_HOME,S_ONLN,S_GEO_ACC,S_STATE,S_REGION,S_COUNTY,S_CPA,S_MCD,S_TRACT,S_TAZ,PRESCH_1,PRESCH_2,PRESCH_3,T_TRIP,PAY_TYPE1,PAY_TYPE2,PAY_TYPE3,TAP
7715,451728,7,45172807,344.3826828,1244.363027,4,2,2,1.15,4.6,2.3,2.3,2,2,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,1,42,1,42045,045_203,4204579000,42045401401,4434,,,,,,,,
7716,451728,8,45172808,344.3826828,1244.363027,2,1,1,1.15,2.3,1.15,1.15,2,2,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,1,42,1,42045,045_203,4204579000,42045401401,4434,,,,,,,,
7717,451777,1,45177701,190.9977694,103.3021812,4,0,4,1.12,4.48,0,4.48,1,11,1,6,0,1,1,,1,1,2,1,42,1,42101,101_103,4210160000,42101000402,83,998,25,,,,,,,,,,,,98,,,,,,,3,,,,,,,,,,,,,,,4,12,,13,
7718,451777,2,45177702,190.9977694,125.0257654,4,0,4,1.12,4.48,0,4.48,2,11,1,6,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,4,12,,13,
7719,451789,1,45178901,97.52594394,79.85499662,0,0,0,1.17,0,0,0,2,11,1,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7720,451791,1,45179101,110.6875106,89.31357443,3,3,0,1.15,3.45,3.45,0,2,9,1,6,0,1,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7721,451791,2,45179102,110.6875106,89.17805058,5,5,0,1.15,5.75,5.75,0,1,9,1,6,1,1,1,,1,1,3,1,34,1,34021,021_606,3402157600,34021003903,19024,998,13,1,10,8,10,3,9,10,3,,8,,1,2,3,4,5,6,,3,,,,,,,,,,,,,,,0,,,,
7722,451791,3,45179103,110.6875106,272.7209635,2,2,0,1.15,2.3,2.3,0,1,6,1,5,2,1,1,,2,1,1,1,34,1,34021,021_604,3402180240,34021004301,18632,30,41,1,10,9,,9,,0,3,,8,,2,4,,,,,,3,,,,,,,,,,,,,,,0,,,,
7723,451795,1,45179501,147.5202345,175.0747873,3,3,0,1.12,3.36,3.36,0,1,9,5,5,0,1,1,,2,1,1,1,42,1,42091,091_402,4209179136,42091205808,10222,37,53,6,10,9,,9,,0,9,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7724,451795,2,45179502,147.5202345,473.6146148,3,3,0,1.12,3.36,3.36,0,2,8,5,6,1,1,1,,1,1,1,1,42,1,42091,091_409,4209150640,42091200605,11624,40,19,6,10,9,,9,,0,9,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7725,451795,3,45179503,147.5202345,167.4386358,3,3,0,1.12,3.36,3.36,0,1,5,5,2,2,1,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,1,6,42,3,42027,420274201200,4202773808,,,,,,0,,,,
7726,451795,4,45179504,147.5202345,95.56220462,3,3,0,1.12,3.36,3.36,0,1,4,5,1,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,,6,42,1,42029,029_307,4202919752,42029304102,7237,,,,0,,,,
7729,451922,1,45192201,104.114936,145.4035516,2,2,0,1.17,2.34,2.34,0,2,7,1,2,0,1,1,,2,1,1,1,42,1,42091,091_411,4209144920,42091201201,12010,35,35,6,10,9,,9,,0,9,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7730,451922,2,45192202,104.114936,283.7694678,0,0,0,1.17,0,0,0,1,7,1,4,1,1,1,,2,1,1,1,42,1,42091,091_409,4209177152,42091206901,11636,35,25,6,10,9,,9,,0,9,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7731,451948,1,45194801,164.9124211,82.95133078,7,7,0,1.17,8.19,8.19,0,2,9,1,5,0,1,1,,2,1,1,1,42,1,42017,017_512,4201708768,42017100402,16218,38,25,1,10,5,10,1,10,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7732,451948,2,45194802,164.9124211,95.82012243,3,3,0,1.17,3.51,3.51,0,2,6,1,5,2,1,1,,2,1,1,1,42,1,42017,017_510,4201749120,42017100808,15825,40,11,9,,9,,9,,0,9,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7733,451953,1,45195301,60.42230323,82.71551256,4,4,0,1.13,4.52,4.52,0,1,10,1,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7734,451953,2,45195302,60.42230323,82.68189225,0,0,0,1.13,0,0,0,2,10,1,6,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7735,452009,1,45200901,146.7671726,91.95617686,10,8,2,1.15,11.5,9.2,2.3,2,7,1,5,0,1,1,,2,1,3,1,42,1,42091,091_411,4209184888,42091203208,12028,50,19,1,10,6,10,3,8,4,3,,2,,1,3,4,,,,,3,,,,1,42,1,42029,029_311,4202977344,42029300106,8024,,,,0,,,,
7736,452009,2,45200902,146.7671726,89.16828104,2,2,0,1.15,2.3,2.3,0,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,1,42,1,42029,029_311,4202977344,42029300106,8024,,,,,,,,
7737,452009,3,45200903,146.7671726,79.41462036,7,6,1,1.15,8.05,6.9,1.15,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,1,42,1,42029,029_311,4202977344,42029300101,8028,,,,,,,,
7738,452050,1,45205001,173.6952938,242.7823619,3,3,0,1.15,3.45,3.45,0,1,9,1,6,0,1,1,,2,1,1,1,42,1,42091,091_404,4209179256,42091206104,10622,40,29,1,10,7,6,5,8,4,3,,1,8,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7739,452050,2,45205002,173.6952938,166.9424954,4,4,0,1.15,4.6,4.6,0,2,9,1,6,1,1,1,,2,1,1,1,42,1,42091,091_412,4209138000,42091202100,12244,20,19,1,10,9,,9,,0,3,,2,,1,2,3,4,,,,3,,,,,,,,,,,,,,,0,,,,
7740,452099,1,45209901,130.203476,107.9611896,2,2,0,1.17,2.34,2.34,0,2,9,1,3,0,1,1,,2,1,1,1,42,1,42029,029_311,4202977344,42029300104,8010,40,41,1,10,7,10,6,10,0,3,,2,,1,2,3,4,7,,,3,,,,,,,,,,,,,,,0,,,,
7741,452099,2,45209902,130.203476,80.11672524,0,0,0,1.17,0,0,0,1,9,1,2,8,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7742,452114,1,45211401,80.66792431,83.72448255,4,4,0,1.17,4.68,4.68,0,2,9,1,5,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7743,452114,2,45211402,80.66792431,91.79428903,4,4,0,1.17,4.68,4.68,0,1,9,1,5,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7744,452119,1,45211901,185.5987464,90.67900569,0,0,0,1.17,0,0,0,2,11,1,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7745,452119,2,45211902,185.5987464,90.07666369,0,0,0,1.17,0,0,0,1,11,1,5,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7746,452148,1,45214801,114.3272942,98.75189693,1,1,0,1.13,1.13,1.13,0,2,9,1,6,0,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7747,452148,2,45214802,114.3272942,91.35574028,3,3,0,1.13,3.39,3.39,0,1,9,1,6,1,1,1,,2,1,1,1,42,1,42045,045_203,4204579000,42045400700,4456,50,41,1,10,7,7,7,6,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7748,452160,1,45216001,1019.897822,390.9324376,1,1,0,1.17,1.17,1.17,0,2,6,3,2,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,5,1,,,
7749,452160,2,45216002,1019.897822,475.2435119,1,1,0,1.17,1.17,1.17,0,1,6,3,2,4,2,1,,1,1,3,1,42,1,42101,101_103,4210160000,42101000500,91,40,47,7,,8,5,8,5,5,2,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,10,1,,,
7750,452160,3,45216003,1019.897822,283.5704285,0,0,0,1.17,0,0,0,1,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,6,42,1,42101,101_103,4210160000,42101001600,4,,,,,,,,
7751,452160,4,45216004,1019.897822,283.5704285,0,0,0,1.17,0,0,0,1,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
7752,452164,1,45216401,107.566057,97.16823011,8,8,0,1.12,8.96,8.96,0,2,9,1,6,0,1,1,,2,1,1,1,34,1,34005,005_701,3400512940,34005700307,20034,40,25,9,,9,,9,,0,9,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7753,452164,2,45216402,107.566057,116.014408,7,7,0,1.12,7.84,7.84,0,1,9,1,5,1,1,1,,2,2,1,1,42,1,42101,101_118,4210160000,42101033701,2816,50,11,9,,9,,9,,0,9,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7754,452187,1,45218701,140.2936443,88.43239894,3,3,0,1.12,3.36,3.36,0,2,9,1,2,0,1,1,,2,1,3,1,42,1,42091,091_413,4209161664,42091204007,12408,50,11,1,10,5,10,9,,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7755,452187,2,45218702,140.2936443,78.96622818,0,0,0,1.12,0,0,0,1,10,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7756,452245,1,45224501,371.2432694,96.90529454,2,2,0,1.17,2.34,2.34,0,1,10,1,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7757,452248,1,45224801,172.1268987,99.58873313,4,0,4,1.12,4.48,0,4.48,1,7,1,6,0,1,1,,2,1,1,1,42,1,42101,101_103,4210160000,42101000100,106,40,17,3,10,7,8,6,8,0,2,,1,3,1,2,3,4,5,,,3,,,,,,,,,,,,,,,12,1,9,,
7758,452248,2,45224802,172.1268987,96.92038715,6,0,6,1.12,6.72,0,6.72,2,6,1,6,1,1,1,,2,1,1,1,42,1,42101,101_103,4210160000,42101000500,90,40,17,4,10,8,8,7,8,0,2,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,12,1,,,
7759,452256,1,45225601,345.3436582,216.4897783,4,0,4,1.17,4.68,0,4.68,1,7,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,4,4,,,
7760,452282,1,45228201,100.2054795,83.04564636,10,8,2,1.12,11.2,8.96,2.24,1,10,1,6,0,1,1,,2,1,3,1,42,1,42091,091_402,4209179136,42091205808,10222,10,19,1,9,4,9,2,9,0,3,,2,,1,5,,,,,,2,8,,1,6,42,1,42045,045_206,4204563264,42045409802,5061,,,,0,,,,
7761,452282,2,45228202,100.2054795,79.93401651,8,6,2,1.12,8.96,6.72,2.24,2,9,1,5,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,97,,3,6,42,1,42091,091_402,4209179136,42091205801,10223,,,,0,,,,
7762,452386,1,45238601,91.83168116,86.00475244,3,3,0,1.17,3.51,3.51,0,2,10,1,5,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7763,452386,2,45238602,91.83168116,95.93153703,0,0,0,1.17,0,0,0,1,10,1,5,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7764,452387,1,45238701,79.14401385,80.33050903,1,1,0,1.15,1.15,1.15,0,2,9,1,4,0,1,1,,2,1,3,1,26,3,,,,,,60,13,1,10,7,10,7,9,6,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7765,452387,2,45238702,79.14401385,82.41517558,3,3,0,1.15,3.45,3.45,0,1,9,1,5,1,1,1,,2,1,3,1,10,2,10003,,1000390148,10003011700,58005,40,23,1,10,2,10,5,10,2,3,,2,,1,2,3,4,,,,3,,,,,,,,,,,,,,,0,,,,
7766,452487,1,45248701,114.2602743,95.71494684,5,5,0,1.17,5.85,5.85,0,2,9,1,6,0,1,1,,2,1,1,1,42,1,42029,029_310,4202985352,42029300302,7827,30,19,1,10,5,10,9,,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,1,1,,,
7767,452487,2,45248702,114.2602743,184.8009774,10,10,0,1.17,11.7,11.7,0,1,9,1,4,1,1,1,,1,2,3,99,,,,,,,,40,33,1,10,9,,9,,0,2,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7768,452524,1,45252401,107.9567977,152.4615553,9,0,9,1.15,10.35,0,10.35,2,7,1,6,0,1,1,,2,1,1,1,42,1,42101,101_103,4210160000,42101000500,88,40,97,4,10,6,10,7,10,2,8,,1,5,1,2,3,4,5,,,3,,,,,,,,,,,,,,,9,4,,,
7769,452524,2,45252402,107.9567977,161.7633652,6,0,6,1.15,6.9,0,6.9,1,7,1,5,1,1,1,,2,1,1,1,42,1,42101,101_110,4210160000,42101036900,1030,40,15,4,10,6,9,3,6,2,8,,1,1,1,2,3,4,5,,,3,,,,,,,,,,,,,,,10,4,,,
7770,452541,1,45254101,118.0515219,83.95806074,2,2,0,1.13,2.26,2.26,0,2,9,1,3,0,1,1,,1,1,1,99,,,,,,,,40,41,1,10,5,10,9,,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7771,452541,2,45254102,118.0515219,83.08351251,2,2,0,1.13,2.26,2.26,0,1,9,1,2,1,1,1,,2,1,1,1,42,2,42077,,4207732400,42077005902,52002,40,49,1,10,5,10,5,10,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7772,452547,1,45254701,218.3359263,251.1955142,2,2,0,1.12,2.24,2.24,0,1,7,5,5,0,1,1,,2,1,1,1,42,1,42091,091_408,4209179280,42091207500,11428,8,15,1,10,7,8,8,8,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7773,452547,2,45254702,218.3359263,73.81519135,0,0,0,1.12,0,0,0,2,7,5,5,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7774,452547,3,45254703,218.3359263,274.147744,2,2,0,1.12,2.24,2.24,0,1,2,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,1,42,1,42091,091_409,4209133120,42091200704,11602,,,,,,,,
7775,452547,4,45254704,218.3359263,161.1879301,2,2,0,1.12,2.24,2.24,0,2,2,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,1,42,1,42091,091_409,4209133120,42091200704,11602,,,,,,,,
7776,452601,1,45260101,251.8867653,281.3428816,5,5,0,1.12,5.6,5.6,0,2,8,99,3,0,1,1,,2,1,1,1,34,1,34007,007_805,3400781740,34007609205,22828,40,23,1,10,5,3,2,10,0,3,,8,,1,2,3,4,5,,,3,,,,1,34,1,34007,007_802,3400776220,34007607502,22253,,,,0,,,,
7777,452601,2,45260102,251.8867653,77.69667696,0,0,0,1.12,0,0,0,1,7,99,4,1,1,1,,2,2,1,1,34,1,34015,015_901,3401582120,34015501002,24038,40,25,1,10,9,,9,,0,9,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7778,452601,3,45260103,251.8867653,77.69667696,0,0,0,1.12,0,0,0,2,3,100,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,,6,34,1,34007,007_802,3400776220,34007607502,22253,,,,0,,,,
7779,452712,1,45271201,443.9604921,122.7417803,2,0,2,1.17,2.34,0,2.34,1,5,1,5,0,1,1,,2,1,1,1,42,1,42101,101_110,4210160000,42101036900,1018,40,19,4,8,7,8,5,8,0,8,,1,1,1,2,3,4,5,,,2,7,,1,6,42,1,42101,101_110,4210160000,42101036900,1030,,,,4,4,,,
7780,452726,1,45272601,312.1640342,310.91475,2,2,0,1.12,2.24,2.24,0,1,9,1,2,0,1,1,,2,1,1,1,42,1,42101,101_113,4210160000,42101035601,3410,48,43,1,10,4,10,9,,0,3,,2,,1,2,3,4,5,6,,3,,,,,,,,,,,,,,,0,,,,
7781,452726,2,45272602,312.1640342,939.6071173,2,2,0,1.12,2.24,2.24,0,2,8,1,3,1,1,1,,2,1,1,1,42,1,42101,101_118,4210160000,42101033701,2816,36,43,9,,9,,9,,0,9,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7782,452726,3,45272603,312.1640342,1107.265586,1,1,0,1.12,1.12,1.12,0,1,5,1,4,2,1,1,,2,1,1,1,42,1,42101,101_115,4210160000,42101027700,2628,40,43,1,10,5,10,9,,0,2,,2,,1,2,3,4,5,6,,3,,,,,,,,,,,,,,,0,,,,
7783,452793,1,45279301,128.9078373,84.73716693,0,0,0,1.17,0,0,0,2,10,1,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7784,452793,2,45279302,128.9078373,87.81261586,0,0,0,1.17,0,0,0,1,10,1,6,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7785,452876,1,45287601,271.848135,96.92038715,5,0,5,1.12,5.6,0,5.6,2,6,1,6,0,1,1,,2,1,2,1,42,1,42101,101_103,4210160000,42101013401,139,45,13,,,,,,,,,,,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,3,1,10,,
7786,452984,1,45298401,85.01081176,79.57758027,5,5,0,1.15,5.75,5.75,0,2,9,1,6,0,1,1,,2,1,1,1,42,2,42071,,4207174712,42071014000,50015,40,11,1,10,8,8,7,8,2,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,2,1,,,
7787,452984,2,45298402,85.01081176,81.6560099,2,2,0,1.15,2.3,2.3,0,1,9,1,6,1,1,1,,1,1,1,1,42,1,42029,029_310,4202922056,42029302101,7809,16,25,1,10,5,10,2,10,0,3,,2,,1,2,3,4,,,,3,,,,,,,,,,,,,,,2,1,,,
7788,453002,1,45300201,76.90860604,80.83753201,4,4,0,1.15,4.6,4.6,0,2,9,1,5,0,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7789,453002,2,45300202,76.90860604,86.55629928,6,6,0,1.15,6.9,6.9,0,1,9,1,6,1,1,1,,2,1,1,1,42,1,42045,045_203,4204579000,42045400402,4450,40,11,1,10,5,10,6,9,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7790,453084,1,45308401,270.5326368,102.0927563,2,2,0,1.13,2.26,2.26,0,1,7,1,5,0,1,1,,2,1,1,1,10,2,10003,,1000392738,10003014100,58006,50,13,1,10,8,9,8,9,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7791,453084,2,45308402,270.5326368,112.5511484,2,2,0,1.13,2.26,2.26,0,2,7,1,5,1,1,1,,2,1,1,1,42,1,42029,029_307,4202979352,42029304501,7215,20,25,1,10,7,10,1,10,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7792,453084,3,45308403,270.5326368,80.28597288,2,2,0,1.13,2.26,2.26,0,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,6,42,1,42029,029_307,4202920864,42029304300,7206,,,,0,,,,
7793,453084,4,45308404,270.5326368,80.28597288,2,2,0,1.13,2.26,2.26,0,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,6,42,1,42029,029_307,4202982544,42029303802,7236,,,,0,,,,
7794,453155,1,45315501,190.9977694,103.3021812,5,5,0,1.12,5.6,5.6,0,1,10,1,6,0,1,1,,1,1,3,99,,,,,,,,8,99,4,9,7,7,2,8,0,8,,2,,2,4,,,,,,3,,,,,,,,,,,,,,,4,1,,,
7795,453155,2,45315502,190.9977694,125.0257654,5,5,0,1.12,5.6,5.6,0,2,10,1,6,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,1,6,42,1,42101,101_103,4210160000,42101012500,136,,,,0,,,,
7796,453211,1,45321101,299.4811299,142.9720818,3,3,0,1.12,3.36,3.36,0,1,8,1,4,0,1,1,,1,2,1,1,42,1,42101,101_103,4210160000,42101000401,103,45,27,3,10,6,8,3,8,0,8,,1,8,1,2,3,4,5,,,3,,,,,,,,,,,,,,,10,4,,,
7797,453211,2,45321102,299.4811299,121.1182597,4,2,2,1.12,4.48,2.24,2.24,2,8,1,4,1,1,1,,2,1,1,1,34,1,34021,021_604,3402180240,34021004307,18627,35,43,1,10,7,10,5,10,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7798,453211,3,45321103,299.4811299,123.7457586,4,2,2,1.12,4.48,2.24,2.24,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,1,42,1,42017,017_511,4201751144,42017105704,16041,,,,,,,,
7799,453211,4,45321104,299.4811299,100.1266701,4,2,2,1.12,4.48,2.24,2.24,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,1,42,1,42017,017_511,4201751144,42017105704,16043,,,,,,,,
7800,453267,1,45326701,117.8808194,93.43438699,6,2,4,1.12,6.72,2.24,4.48,1,11,1,6,0,1,1,,2,1,1,1,42,1,42101,101_108,4210160000,42101020600,3204,25,25,6,10,8,9,9,,10,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7801,453267,2,45326702,117.8808194,103.875181,9,8,1,1.12,10.08,8.96,1.12,2,10,1,5,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7802,453272,1,45327201,97.34688475,82.58619243,0,0,0,1.17,0,0,0,1,11,1,1,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7803,453312,1,45331201,114.3874235,113.7364158,3,3,0,1.12,3.36,3.36,0,1,7,1,5,0,1,1,,1,2,1,1,34,2,34035,,3403553280,34035051700,54011,13,21,1,8,9,,9,,1,3,,2,,3,7,,,,,,1,8,,1,1,34,1,34021,021_604,3402160900,34021004501,18605,,,,0,,,,
7804,453312,2,45331202,114.3874235,129.2295128,4,4,0,1.12,4.48,4.48,0,2,8,1,5,1,1,1,,2,1,1,1,34,1,34021,021_602,3402129310,34021002902,18238,40,17,1,10,5,10,4,10,1,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7805,453325,1,45332501,147.7590257,84.63594307,4,4,0,1.15,4.6,4.6,0,2,7,1,6,0,1,1,,2,1,1,1,34,2,34035,,3403547580,34035054202,54010,40,43,1,10,7,7,6,5,2,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7806,453325,2,45332502,147.7590257,85.75921257,2,2,0,1.15,2.3,2.3,0,1,7,1,6,1,1,2,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7807,453325,3,45332503,147.7590257,86.53711823,0,0,0,1.15,0,0,0,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
7808,453325,4,45332504,147.7590257,84.30783911,0,0,0,1.15,0,0,0,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
7809,453355,1,45335501,87.21865688,106.1766986,4,0,4,1.13,4.52,0,4.52,2,6,2,4,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,8,1,,,
7810,453355,2,45335502,87.21865688,97.5447057,2,0,2,1.13,2.26,0,2.26,2,9,2,2,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
7811,453380,1,45338001,127.7988177,84.0973485,8,8,0,1.17,9.36,9.36,0,1,10,1,5,0,1,1,,1,1,1,1,42,1,42091,091_406,4209162416,42091208906,11031,998,27,1,10,5,10,1,10,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7812,453380,2,45338002,127.7988177,80.20377395,0,0,0,1.17,0,0,0,2,10,1,6,1,1,1,,1,98,2,1,42,1,42029,029_313,4202954936,42029301402,8418,20,43,,,,,,,,,,,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
7813,453402,1,45340201,205.3469483,85.27867211,2,2,0,1.15,2.3,2.3,0,1,9,1,5,0,1,1,,1,1,2,1,34,1,34015,015_901,3401578800,34015500202,24025,40,11,,,,,,,,,,,,1,2,3,4,,,,3,,,,,,,,,,,,,,,0,,,,
7814,453402,2,45340202,205.3469483,713.3208572,5,5,0,1.15,5.75,5.75,0,2,8,1,4,1,1,1,,2,1,1,1,34,1,34015,015_901,3401582120,34015501002,24038,38,43,1,10,6,10,4,10,0,3,,8,,1,2,3,4,5,,,2,7,,3,6,34,2,34023,340233400906,3402351210,34023006002,54512,,,,0,,,,
7815,453402,3,45340203,205.3469483,854.7398895,4,4,0,1.15,4.6,4.6,0,1,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,,1,34,1,34015,015_901,3401578800,34015500204,24032,,,,0,,,,
7816,453431,1,45343101,252.8412532,150.7600372,2,2,0,1.17,2.34,2.34,0,1,7,1,5,0,1,1,,2,1,1,1,42,1,42091,091_401,4209144976,42091204900,10031,42,53,1,10,5,10,3,10,,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
